i:ID,i:DID,i:Sort Order,s:Name,i:Source Unit DID,i:Partner Unit DID,s:Target Type,i:Target DID,i:Duration,i:Reward Gold,i:Reward Special DID,i:Reward Special Amount,i:Reward XP,s:Paytable Reward Icon,i:Min Level,i:Repeatable,i:Hidden Until Unlocked,i:Quest Unlock DID,i:Quest Relock DID,i:Quest Re-Unlock DID,i:Active During Quest DID,i:Micro Event DID,i:Event Only,i:Source Unit Required Costume,i:Partner Required Costume,s:Source Unit Display State Walk,s:Partner Display State Walk,s:Source Unit Display State Idle,s:Partner Display State Idle,f:Wander Time,f:Idle Time,s:Movement Type,f:Movement Speed,s:Target Display State,i:Position Offset from Target X,i:Position Offset from Target Y,i:Partner Position Offset from Target X,i:Partner Position Offset from Target Y,i:Source Facing,i:Partner Facing,s:Reward Thought Icon,s:Start VO,s:Finish VO,s:Start Sound,s:Finish Sound
755,160,36000,!!TASK_BOB_BOWTYING,30301,-1,building,1051,36000,85,-1,-1,26,n/a,1,1,0,-1,-1,-1,-1,-1,0,-1,-1,walk,n/a,idle,n/a,-1,-1,enter,40,default,0,0,0,0,0,0,RentIcon.png,n/a,SB_Sweet,SeedshopSelect,SeedshopSelect
756,428,7200,!!TASK_ALL_WATCH_HOLIDAY_TV,30301,-1,building,1051,7200,50,-1,-1,11,BonusRewardIcon.png,36,1,1,-1,-1,-1,-1,-1,0,-1,-1,walk,n/a,idle,n/a,-1,-1,enter,40,default,0,0,0,0,0,0,RentIcon.png,n/a,SB_Sweet,SeedshopSelect,SeedshopSelect
757,427,7200,!!TASK_ALL_BROWSE_GOODIES,30301,-1,building,9046,7200,50,-1,-1,11,BonusRewardIcon.png,36,1,1,-1,-1,-1,-1,-1,0,-1,-1,walk,n/a,idle,n/a,-1,-1,enter,40,default,0,0,0,0,0,0,RentIcon.png,n/a,SB_Sweet,SeedshopSelect,SeedshopSelect
758,838,14400,!!TASK_ALL_FESTIVE_FLORAL,30301,-1,building,1102,14400,65,-1,-1,14,BonusRewardIcon.png,36,1,1,-1,-1,-1,-1,-1,0,-1,-1,walk,n/a,idle,n/a,-1,-1,enter,40,default,0,0,0,0,0,0,RentIcon.png,n/a,SB_Sweet,SeedshopSelect,SeedshopSelect
759,839,7200,!!TASK_ALL_MORE_BAKED_GOODS,30301,-1,building,1024,7200,50,-1,-1,11,BonusRewardIcon.png,36,1,1,-1,-1,-1,-1,-1,0,-1,-1,walk,n/a,idle,n/a,-1,-1,enter,40,default,0,0,0,0,0,0,RentIcon.png,n/a,SB_Sweet,SeedshopSelect,SeedshopSelect
760,840,21600,!!TASK_ALL_SHAKE_PRESENTS,30301,-1,building,1051,21600,70,-1,-1,18,BonusRewardIcon.png,36,1,1,-1,-1,-1,-1,-1,0,-1,-1,walk,n/a,idle,n/a,-1,-1,enter,40,default,0,0,0,0,0,0,RentIcon.png,n/a,SB_Sweet,SeedshopSelect,SeedshopSelect
761,429,7200,!!TASK_ALL_ENJOY_TIME_OFF,30301,-1,building,1051,7200,50,-1,-1,11,BonusRewardIcon.png,36,1,1,-1,-1,-1,-1,-1,0,-1,-1,walk,n/a,idle,n/a,-1,-1,enter,40,default,0,0,0,0,0,0,RentIcon.png,n/a,SB_Sweet,SeedshopSelect,SeedshopSelect
762,841,7200,!!TASK_ALL_SING_OLD_FOLKS,30301,-1,building,1026,7200,50,-1,-1,11,BonusRewardIcon.png,36,1,1,-1,-1,-1,-1,-1,0,-1,-1,walk,n/a,idle,n/a,-1,-1,enter,40,default,0,0,0,0,0,0,RentIcon.png,n/a,SB_Sweet,SeedshopSelect,SeedshopSelect
763,842,14400,!!TASK_ALL_MISTLETOE_WAIT,30301,-1,building,1051,14400,65,-1,-1,14,BonusRewardIcon.png,36,1,1,-1,-1,-1,-1,-1,0,-1,-1,walk,n/a,idle,n/a,-1,-1,enter,40,default,0,0,0,0,0,0,RentIcon.png,n/a,SB_Sweet,SeedshopSelect,SeedshopSelect
764,843,7200,!!TASK_ALL_XMAS_DONUTS_POLICE,30301,-1,building,1004,7200,50,-1,-1,11,BonusRewardIcon.png,36,1,1,-1,-1,-1,-1,-1,0,-1,-1,walk,n/a,idle,n/a,-1,-1,enter,40,default,0,0,0,0,0,0,RentIcon.png,n/a,SB_Sweet,SeedshopSelect,SeedshopSelect
765,844,7200,!!TASK_ALL_KNIT_FIN_MITTENS,30301,-1,building,1002,7200,50,-1,-1,11,BonusRewardIcon.png,36,1,1,-1,-1,-1,-1,-1,0,-1,-1,walk,n/a,idle,n/a,-1,-1,enter,40,default,0,0,0,0,0,0,RentIcon.png,n/a,SB_Sweet,SeedshopSelect,SeedshopSelect
766,291,1800,!!TASK_ALL_WATCH_MM_EPISODE,30301,-1,building,1051,1800,20,-1,-1,8,n/a,9,1,1,-1,-1,-1,-1,5,1,-1,-1,walk,n/a,idle,n/a,-1,-1,enter,40,default,0,0,0,0,0,0,RentIcon.png,n/a,SB_Sweet,SeedshopSelect,SeedshopSelect
767,292,7200,!!TASK_ALL_FANCY_FEAST_KK,30301,-1,building,1018,7200,50,-1,-1,11,n/a,9,1,1,-1,-1,-1,-1,6,1,-1,-1,walk,n/a,idle,n/a,-1,-1,enter,40,default,0,0,0,0,0,0,RentIcon.png,n/a,SB_Sweet,SeedshopSelect,SeedshopSelect
768,323,5,!!TASK_ALL_LAUNCH_XMAS_WISH,30301,-1,building,20109,5,6,-1,-1,1,n/a,1,1,1,2826,2835,2842,-1,9,1,-1,-1,walk,n/a,gimme,n/a,-1,-1,activate,40,shoot,10,10,0,0,0,0,RentIcon.png,n/a,SB_Sweet,SeedshopSelect,SeedshopSelect
769,545,7200,!!TASK_ALL_VDAY_MAKE_IBEAMS,30301,-1,building,20624,7200,-1,57,50,11,n/a,36,1,1,3100,-1,-1,-1,-1,0,-1,-1,walk,n/a,idle,n/a,-1,-1,enter,40,default,0,0,0,0,0,0,RentIcon.png,n/a,SB_Sweet,SeedshopSelect,SeedshopSelect
770,546,14400,!!TASK_ALL_VDAY_WELD_STRAPS,30301,-1,building,20624,14400,-1,57,65,14,n/a,36,1,1,3100,-1,-1,-1,-1,0,-1,-1,walk,n/a,idle,n/a,-1,-1,enter,40,default,0,0,0,0,0,0,RentIcon.png,n/a,SB_Sweet,SeedshopSelect,SeedshopSelect
771,547,21600,!!TASK_ALL_VDAY_MOLD_RAIL,30301,-1,building,20624,21600,-1,57,70,18,n/a,36,1,1,3100,-1,-1,-1,-1,0,-1,-1,walk,n/a,idle,n/a,-1,-1,enter,40,default,0,0,0,0,0,0,RentIcon.png,n/a,SB_Sweet,SeedshopSelect,SeedshopSelect
772,885,1800,!!TASK_PLANKTON_STEAL_ROBOT_PARTS,3052,-1,building,9043,1800,20,-1,-1,8,n/a,1,1,1,-1,-1,-1,-1,-1,0,-1,-1,walk,n/a,idle,n/a,-1,-1,enter,40,default,0,0,0,0,0,0,RentIcon.png,n/a,SB_Sweet,SeedshopSelect,SeedshopSelect
773,884,3600,!!TASK_PLANKTON_EAT_COOKIE_DONT_DROWN,3052,-1,building,9044,3600,40,-1,-1,10,n/a,1,1,1,-1,-1,-1,-1,-1,0,-1,-1,walk,n/a,idle,n/a,-1,-1,enter,40,default,0,0,0,0,0,0,RentIcon.png,n/a,SB_Sweet,SeedshopSelect,SeedshopSelect
774,441,7200,!!TASK_PLANKTON_COMPLAIN,3052,-1,building,1058,7200,50,-1,-1,11,n/a,1,1,0,-1,-1,-1,-1,-1,0,-1,-1,walk,n/a,idle,n/a,-1,-1,enter,40,default,0,0,0,0,0,0,RentIcon.png,n/a,SB_Sweet,SeedshopSelect,SeedshopSelect
775,454,7200,!!TASK_PLANKTON_UPGRADE_ROBOTS,3052,-1,building,1052,7200,50,-1,-1,11,n/a,1,1,1,3106,3110,-1,-1,-1,0,-1,-1,walk,n/a,idle,n/a,-1,-1,enter,40,default,0,0,0,0,0,0,RentIcon.png,n/a,SB_Sweet,SeedshopSelect,SeedshopSelect
776,448,14400,!!TASK_PLANKTON_DRUM_UP_BUSINESS,3052,-1,n/a,-1,14400,65,-1,-1,14,n/a,1,1,0,-1,-1,-1,-1,-1,0,-1,-1,drum,n/a,idle,n/a,8,-1,wander,10,default,0,0,0,0,0,0,RentIcon.png,n/a,SB_Sweet,SeedshopSelect,SeedshopSelect
777,882,21600,!!TASK_PLANKTON_AC_TUNEUP,3052,-1,building,23000,21600,70,-1,-1,18,n/a,1,1,1,-1,-1,-1,-1,-1,0,-1,-1,walk,n/a,idle,n/a,-1,-1,enter,40,default,0,0,0,0,0,0,RentIcon.png,n/a,SB_Sweet,SeedshopSelect,SeedshopSelect
778,442,28800,!!TASK_PLANKTON_SULK,3052,-1,building,1058,28800,80,-1,-1,22,n/a,1,1,0,-1,-1,-1,-1,-1,0,-1,-1,walk,n/a,idle,n/a,-1,-1,enter,40,default,0,0,0,0,0,0,RentIcon.png,n/a,SB_Sweet,SeedshopSelect,SeedshopSelect
779,883,28800,!!TASK_PLANKTON_CHUM_STORAGE,3052,-1,building,23000,28800,80,-1,-1,22,n/a,1,1,1,-1,-1,-1,-1,-1,0,-1,-1,walk,n/a,idle,n/a,-1,-1,enter,40,default,0,0,0,0,0,0,RentIcon.png,n/a,SB_Sweet,SeedshopSelect,SeedshopSelect
780,568,21600,!!TASK_PLANKTON_DREAM_DIABOLICAL,3052,-1,building,1052,21600,70,-1,-1,18,n/a,1,1,0,-1,-1,-1,-1,-1,0,-1,-1,walk,n/a,idle,n/a,-1,-1,enter,40,default,0,0,0,0,0,0,RentIcon.png,n/a,SB_Sweet,SeedshopSelect,SeedshopSelect
781,569,86400,!!TASK_PLANKTON_CLEAN_BASEMENT,3052,-1,building,1058,86400,120,-1,-1,30,n/a,1,1,0,-1,-1,-1,-1,-1,0,-1,-1,walk,n/a,idle,n/a,-1,-1,enter,40,default,0,0,0,0,0,0,RentIcon.png,n/a,SB_Sweet,SeedshopSelect,SeedshopSelect
782,635,86400,!!TASK_PLANKTON_INVENT_SOMETHING_COOL,3052,-1,building,1052,86400,120,-1,-1,30,n/a,1,1,1,-1,-1,-1,-1,-1,0,-1,-1,walk,n/a,idle,n/a,-1,-1,enter,40,default,0,0,0,0,0,0,RentIcon.png,n/a,SB_Sweet,SeedshopSelect,SeedshopSelect
783,868,14400,!!TASK_ALL_SNOWBALL_FIGHT,3052,-1,n/a,-1,14400,65,-1,-1,14,BonusRewardIcon.png,36,1,1,-1,-1,-1,-1,-1,0,-1,-1,walk,n/a,snowball,n/a,3,10,wander,20,default,0,0,0,0,0,0,RentIcon.png,n/a,SB_Sweet,SeedshopSelect,SeedshopSelect
784,906,14400,!!TASK_ALL_SNOWBALL_FIGHT_WEEK_2,3052,-1,n/a,-1,14400,65,-1,-1,14,BonusRewardIcon.png,36,1,1,-1,-1,-1,-1,-1,0,-1,-1,walk,n/a,snowball,n/a,3,10,wander,20,default,0,0,0,0,0,0,RentIcon.png,n/a,SB_Sweet,SeedshopSelect,SeedshopSelect
785,907,14400,!!TASK_ALL_SNOWBALL_FIGHT_WEEK_3,3052,-1,n/a,-1,14400,65,-1,-1,14,BonusRewardIcon.png,36,1,1,-1,-1,-1,-1,-1,0,-1,-1,walk,n/a,snowball,n/a,3,10,wander,20,default,0,0,0,0,0,0,RentIcon.png,n/a,SB_Sweet,SeedshopSelect,SeedshopSelect
786,908,14400,!!TASK_ALL_SNOWBALL_FIGHT_WEEK_4,3052,-1,n/a,-1,14400,65,-1,-1,14,BonusRewardIcon.png,36,1,1,-1,-1,-1,-1,-1,0,-1,-1,walk,n/a,snowball,n/a,3,10,wander,20,default,0,0,0,0,0,0,RentIcon.png,n/a,SB_Sweet,SeedshopSelect,SeedshopSelect
787,909,14400,!!TASK_ALL_SNOWBALL_FIGHT_WEEK_5,3052,-1,n/a,-1,14400,65,-1,-1,14,BonusRewardIcon.png,36,1,1,-1,-1,-1,-1,-1,0,-1,-1,walk,n/a,snowball,n/a,3,10,wander,20,default,0,0,0,0,0,0,RentIcon.png,n/a,SB_Sweet,SeedshopSelect,SeedshopSelect
788,845,7200,!!TASK_ALL_WATCH_HOLIDAY_TV,3052,-1,building,1058,7200,50,-1,-1,11,BonusRewardIcon.png,36,1,1,-1,-1,-1,-1,-1,0,-1,-1,walk,n/a,idle,n/a,-1,-1,enter,40,default,0,0,0,0,0,0,RentIcon.png,n/a,SB_Sweet,SeedshopSelect,SeedshopSelect
789,846,7200,!!TASK_ALL_BROWSE_GOODIES,3052,-1,building,9046,7200,50,-1,-1,11,BonusRewardIcon.png,36,1,1,-1,-1,-1,-1,-1,0,-1,-1,walk,n/a,idle,n/a,-1,-1,enter,40,default,0,0,0,0,0,0,RentIcon.png,n/a,SB_Sweet,SeedshopSelect,SeedshopSelect
790,847,14400,!!TASK_ALL_FESTIVE_FLORAL,3052,-1,building,1102,14400,65,-1,-1,14,BonusRewardIcon.png,36,1,1,-1,-1,-1,-1,-1,0,-1,-1,walk,n/a,idle,n/a,-1,-1,enter,40,default,0,0,0,0,0,0,RentIcon.png,n/a,SB_Sweet,SeedshopSelect,SeedshopSelect
791,848,7200,!!TASK_ALL_MORE_BAKED_GOODS,3052,-1,building,1024,7200,50,-1,-1,11,BonusRewardIcon.png,36,1,1,-1,-1,-1,-1,-1,0,-1,-1,walk,n/a,idle,n/a,-1,-1,enter,40,default,0,0,0,0,0,0,RentIcon.png,n/a,SB_Sweet,SeedshopSelect,SeedshopSelect
792,849,21600,!!TASK_ALL_SHAKE_PRESENTS,3052,-1,building,1058,21600,70,-1,-1,18,BonusRewardIcon.png,36,1,1,-1,-1,-1,-1,-1,0,-1,-1,walk,n/a,idle,n/a,-1,-1,enter,40,default,0,0,0,0,0,0,RentIcon.png,n/a,SB_Sweet,SeedshopSelect,SeedshopSelect
793,850,7200,!!TASK_ALL_ENJOY_TIME_OFF,3052,-1,building,1058,7200,50,-1,-1,11,BonusRewardIcon.png,36,1,1,-1,-1,-1,-1,-1,0,-1,-1,walk,n/a,idle,n/a,-1,-1,enter,40,default,0,0,0,0,0,0,RentIcon.png,n/a,SB_Sweet,SeedshopSelect,SeedshopSelect
794,851,7200,!!TASK_ALL_SING_OLD_FOLKS,3052,-1,building,1026,7200,50,-1,-1,11,BonusRewardIcon.png,36,1,1,-1,-1,-1,-1,-1,0,-1,-1,walk,n/a,idle,n/a,-1,-1,enter,40,default,0,0,0,0,0,0,RentIcon.png,n/a,SB_Sweet,SeedshopSelect,SeedshopSelect
795,852,14400,!!TASK_ALL_MISTLETOE_WAIT,3052,-1,building,1058,14400,65,-1,-1,14,BonusRewardIcon.png,36,1,1,-1,-1,-1,-1,-1,0,-1,-1,walk,n/a,idle,n/a,-1,-1,enter,40,default,0,0,0,0,0,0,RentIcon.png,n/a,SB_Sweet,SeedshopSelect,SeedshopSelect
796,853,7200,!!TASK_ALL_XMAS_DONUTS_POLICE,3052,-1,building,1004,7200,50,-1,-1,11,BonusRewardIcon.png,36,1,1,-1,-1,-1,-1,-1,0,-1,-1,walk,n/a,idle,n/a,-1,-1,enter,40,default,0,0,0,0,0,0,RentIcon.png,n/a,SB_Sweet,SeedshopSelect,SeedshopSelect
797,854,7200,!!TASK_ALL_KNIT_FIN_MITTENS,3052,-1,building,1002,7200,50,-1,-1,11,BonusRewardIcon.png,36,1,1,-1,-1,-1,-1,-1,0,-1,-1,walk,n/a,idle,n/a,-1,-1,enter,40,default,0,0,0,0,0,0,RentIcon.png,n/a,SB_Sweet,SeedshopSelect,SeedshopSelect
798,633,7200,!!TASK_PLANKTON_MOVE_IN,3052,-1,building,23000,7200,50,-1,-1,11,n/a,1,0,1,-1,-1,-1,3834,-1,0,-1,-1,walk,n/a,idle,n/a,-1,-1,enter,40,default,0,0,0,0,0,0,RentIcon.png,n/a,SB_Sweet,SeedshopSelect,SeedshopSelect
799,634,7200,!!TASK_PLANKTON_SNOWBALL_SB,3052,-1,building,1015,7200,50,-1,-1,11,n/a,37,1,1,-1,-1,-1,-1,-1,0,-1,-1,walk,n/a,snowball,n/a,-1,10,stand,40,default,-40,50,0,0,0,0,RentIcon.png,n/a,SB_Sweet,SeedshopSelect,SeedshopSelect
800,443,14400,!!TASK_TOASTERBOT1_DIVERSION,3053,-1,building,1018,14400,65,-1,-1,14,n/a,1,1,0,-1,-1,-1,3014,-1,0,-1,-1,walk,n/a,idle,n/a,-1,-1,enter,40,default,0,0,0,0,0,0,RentIcon.png,n/a,SB_Sweet,SeedshopSelect,SeedshopSelect
801,570,14400,!!TASK_TOASTERBOT1_SUPERVISE,3053,-1,building,1059,14400,65,-1,-1,14,n/a,1,1,0,-1,-1,-1,-1,-1,0,-1,-1,walk,n/a,idle,n/a,-1,-1,enter,40,default,0,0,0,0,0,0,RentIcon.png,n/a,SB_Sweet,SeedshopSelect,SeedshopSelect
802,449,14400,!!TASK_TOASTERBOT1_BREAK_DANCE,3053,-1,n/a,-1,14400,65,-1,-1,14,n/a,1,1,0,-1,-1,-1,-1,-1,0,15,-1,walk,n/a,dance,n/a,3,8,wander,30,default,0,0,0,0,0,0,RentIcon.png,n/a,SB_Sweet,SeedshopSelect,SeedshopSelect
803,455,7200,!!TASK_TOASTERBOT1_SPREAD_LOVE,3053,-1,n/a,-1,7200,50,-1,-1,11,n/a,36,1,1,-1,-1,-1,-1,-1,0,18,-1,walk_heart,n/a,idle,n/a,8,-1,wander,30,default,0,0,0,0,0,0,RentIcon.png,n/a,SB_Sweet,SeedshopSelect,SeedshopSelect
804,551,86400,!!TASK_TOASTERBOT1_LOVIN_FEELIN,3053,-1,n/a,-1,86400,120,-1,-1,30,n/a,1,1,1,-1,-1,-1,-1,-1,0,18,-1,walk,n/a,idle_heart,n/a,3,8,wander,30,default,0,0,0,0,0,0,RentIcon.png,n/a,SB_Sweet,SeedshopSelect,SeedshopSelect
805,444,14400,!!TASK_TOASTERBOT2_SUPERVISE,3054,-1,building,1018,14400,65,-1,-1,14,n/a,1,1,0,-1,-1,-1,3014,-1,0,-1,-1,walk,n/a,idle,n/a,-1,-1,enter,40,default,0,0,0,0,0,0,RentIcon.png,n/a,SB_Sweet,SeedshopSelect,SeedshopSelect
806,571,14400,!!TASK_TOASTERBOT_REVERSE_POLARITY,3054,-1,building,1059,14400,65,-1,-1,14,n/a,1,1,0,-1,-1,-1,-1,-1,0,-1,-1,walk,n/a,idle,n/a,-1,-1,enter,40,default,0,0,0,0,0,0,RentIcon.png,n/a,SB_Sweet,SeedshopSelect,SeedshopSelect
807,450,14400,!!TASK_TOASTERBOT2_SHORT_CIRCUIT,3054,-1,n/a,-1,14400,65,-1,-1,14,n/a,1,1,0,-1,-1,-1,-1,-1,0,16,-1,walk,n/a,short,n/a,-1,-1,wander,30,default,0,0,0,0,0,0,RentIcon.png,n/a,SB_Sweet,SeedshopSelect,SeedshopSelect
808,456,7200,!!TASK_TOASTERBOT2_SPREAD_LOVE,3054,-1,n/a,-1,7200,50,-1,-1,11,n/a,36,1,1,-1,-1,-1,-1,-1,0,19,-1,walk_heart,n/a,idle,n/a,8,-1,wander,30,default,0,0,0,0,0,0,RentIcon.png,n/a,SB_Sweet,SeedshopSelect,SeedshopSelect
809,552,86400,!!TASK_TOASTERBOT2_LOVIN_FEELIN,3054,-1,n/a,-1,86400,120,-1,-1,30,n/a,1,1,1,-1,-1,-1,-1,-1,0,19,-1,walk,n/a,idle_heart,n/a,3,8,wander,30,default,0,0,0,0,0,0,RentIcon.png,n/a,SB_Sweet,SeedshopSelect,SeedshopSelect
810,445,14400,!!TASK_TOASTERBOT3_LOOK_KP_RECIPE,3055,-1,building,1018,14400,65,-1,-1,14,n/a,1,1,0,-1,-1,-1,3014,-1,0,-1,-1,walk,n/a,idle,n/a,-1,-1,enter,40,default,0,0,0,0,0,0,RentIcon.png,n/a,SB_Sweet,SeedshopSelect,SeedshopSelect
811,572,14400,!!TASK_TOASTERBOT_REVERSE_POLARITY,3055,-1,building,1059,14400,65,-1,-1,14,n/a,1,1,0,-1,-1,-1,-1,-1,0,-1,-1,walk,n/a,idle,n/a,-1,-1,enter,40,default,0,0,0,0,0,0,RentIcon.png,n/a,SB_Sweet,SeedshopSelect,SeedshopSelect
812,451,14400,!!TASK_TOASTERBOT3_MALFUNCTION,3055,-1,n/a,-1,14400,65,-1,-1,14,n/a,1,1,0,-1,-1,-1,-1,-1,0,17,-1,walk,n/a,fall,n/a,3,3,wander,30,default,0,0,0,0,0,0,RentIcon.png,n/a,SB_Sweet,SeedshopSelect,SeedshopSelect
813,457,7200,!!TASK_TOASTERBOT3_SPREAD_LOVE,3055,-1,n/a,-1,7200,50,-1,-1,11,n/a,36,1,1,-1,-1,-1,-1,-1,0,20,-1,walk_heart,n/a,idle,n/a,8,-1,wander,30,default,0,0,0,0,0,0,RentIcon.png,n/a,SB_Sweet,SeedshopSelect,SeedshopSelect
814,553,86400,!!TASK_TOASTERBOT3_LOVIN_FEELIN,3055,-1,n/a,-1,86400,120,-1,-1,30,n/a,1,1,1,-1,-1,-1,-1,-1,0,20,-1,walk,n/a,idle_heart,n/a,3,8,wander,30,default,0,0,0,0,0,0,RentIcon.png,n/a,SB_Sweet,SeedshopSelect,SeedshopSelect
815,161,60,!!TASK_STAN_MILK_COOKIES,3044,-1,building,9043,60,6,-1,-1,3,n/a,1,1,0,-1,-1,-1,-1,-1,0,-1,-1,walk,n/a,idle,n/a,-1,-1,enter,40,default,0,0,0,0,0,0,RentIcon.png,n/a,SB_Sweet,SeedshopSelect,SeedshopSelect
816,162,7200,!!TASK_STAN_CHRISTMAS_MOVIE,3044,-1,building,1007,7200,50,-1,-1,11,n/a,1,1,0,-1,-1,-1,-1,-1,0,-1,-1,walk,n/a,idle,n/a,-1,-1,enter,40,default,0,0,0,0,0,0,RentIcon.png,n/a,SB_Sweet,SeedshopSelect,SeedshopSelect
817,163,14400,!!TASK_STAN_ARM_WRESTLING,3044,-1,building,1014,14400,65,-1,-1,14,n/a,1,1,0,-1,-1,-1,-1,-1,0,-1,-1,walk,n/a,idle,n/a,-1,-1,enter,40,default,0,0,0,0,0,0,RentIcon.png,n/a,SB_Sweet,SeedshopSelect,SeedshopSelect
818,164,36000,!!TASK_STAN_SECRET_SANTA,3044,-1,building,9043,36000,85,-1,-1,26,n/a,1,1,0,-1,-1,-1,-1,-1,0,-1,-1,walk,n/a,idle,n/a,-1,-1,enter,40,default,0,0,0,0,0,0,RentIcon.png,n/a,SB_Sweet,SeedshopSelect,SeedshopSelect
819,431,7200,!!TASK_ALL_WATCH_HOLIDAY_TV,3044,-1,building,9042,7200,50,-1,-1,11,BonusRewardIcon.png,36,1,1,-1,-1,-1,-1,-1,0,-1,-1,walk,n/a,idle,n/a,-1,-1,enter,40,default,0,0,0,0,0,0,RentIcon.png,n/a,SB_Sweet,SeedshopSelect,SeedshopSelect
820,430,7200,!!TASK_ALL_BROWSE_GOODIES,3044,-1,building,9046,7200,50,-1,-1,11,BonusRewardIcon.png,36,1,1,-1,-1,-1,-1,-1,0,-1,-1,walk,n/a,idle,n/a,-1,-1,enter,40,default,0,0,0,0,0,0,RentIcon.png,n/a,SB_Sweet,SeedshopSelect,SeedshopSelect
821,855,14400,!!TASK_ALL_FESTIVE_FLORAL,3044,-1,building,1102,14400,65,-1,-1,14,BonusRewardIcon.png,36,1,1,-1,-1,-1,-1,-1,0,-1,-1,walk,n/a,idle,n/a,-1,-1,enter,40,default,0,0,0,0,0,0,RentIcon.png,n/a,SB_Sweet,SeedshopSelect,SeedshopSelect
822,856,7200,!!TASK_ALL_MORE_BAKED_GOODS,3044,-1,building,1024,7200,50,-1,-1,11,BonusRewardIcon.png,36,1,1,-1,-1,-1,-1,-1,0,-1,-1,walk,n/a,idle,n/a,-1,-1,enter,40,default,0,0,0,0,0,0,RentIcon.png,n/a,SB_Sweet,SeedshopSelect,SeedshopSelect
823,857,21600,!!TASK_ALL_SHAKE_PRESENTS,3044,-1,building,9042,21600,70,-1,-1,18,BonusRewardIcon.png,36,1,1,-1,-1,-1,-1,-1,0,-1,-1,walk,n/a,idle,n/a,-1,-1,enter,40,default,0,0,0,0,0,0,RentIcon.png,n/a,SB_Sweet,SeedshopSelect,SeedshopSelect
824,432,7200,!!TASK_ALL_ENJOY_TIME_OFF,3044,-1,building,9042,7200,50,-1,-1,11,BonusRewardIcon.png,36,1,1,-1,-1,-1,-1,-1,0,-1,-1,walk,n/a,idle,n/a,-1,-1,enter,40,default,0,0,0,0,0,0,RentIcon.png,n/a,SB_Sweet,SeedshopSelect,SeedshopSelect
825,858,7200,!!TASK_ALL_SING_OLD_FOLKS,3044,-1,building,1026,7200,50,-1,-1,11,BonusRewardIcon.png,36,1,1,-1,-1,-1,-1,-1,0,-1,-1,walk,n/a,idle,n/a,-1,-1,enter,40,default,0,0,0,0,0,0,RentIcon.png,n/a,SB_Sweet,SeedshopSelect,SeedshopSelect
826,859,14400,!!TASK_ALL_MISTLETOE_WAIT,3044,-1,building,9042,14400,65,-1,-1,14,BonusRewardIcon.png,36,1,1,-1,-1,-1,-1,-1,0,-1,-1,walk,n/a,idle,n/a,-1,-1,enter,40,default,0,0,0,0,0,0,RentIcon.png,n/a,SB_Sweet,SeedshopSelect,SeedshopSelect
827,860,7200,!!TASK_ALL_XMAS_DONUTS_POLICE,3044,-1,building,1004,7200,50,-1,-1,11,BonusRewardIcon.png,36,1,1,-1,-1,-1,-1,-1,0,-1,-1,walk,n/a,idle,n/a,-1,-1,enter,40,default,0,0,0,0,0,0,RentIcon.png,n/a,SB_Sweet,SeedshopSelect,SeedshopSelect
828,861,7200,!!TASK_ALL_KNIT_FIN_MITTENS,3044,-1,building,1002,7200,50,-1,-1,11,BonusRewardIcon.png,36,1,1,-1,-1,-1,-1,-1,0,-1,-1,walk,n/a,idle,n/a,-1,-1,enter,40,default,0,0,0,0,0,0,RentIcon.png,n/a,SB_Sweet,SeedshopSelect,SeedshopSelect
829,324,5,!!TASK_ALL_LAUNCH_XMAS_WISH,3044,-1,building,20109,5,6,-1,-1,1,n/a,36,1,1,2826,2835,2842,-1,9,1,-1,-1,walk,n/a,gimme,n/a,-1,-1,activate,40,shoot,10,10,0,0,0,0,RentIcon.png,n/a,SB_Sweet,SeedshopSelect,SeedshopSelect
830,548,14400,!!TASK_ALL_VDAY_WELD_STRAPS,3044,-1,building,20624,14400,-1,57,65,14,n/a,36,1,1,3100,-1,-1,-1,-1,0,-1,-1,walk,n/a,idle,n/a,-1,-1,enter,40,default,0,0,0,0,0,0,RentIcon.png,n/a,SB_Sweet,SeedshopSelect,SeedshopSelect
831,549,21600,!!TASK_ALL_VDAY_BEND_HOLDERS,3044,-1,building,20624,21600,-1,57,70,18,n/a,36,1,1,3100,-1,-1,-1,-1,0,-1,-1,walk,n/a,idle,n/a,-1,-1,enter,40,default,0,0,0,0,0,0,RentIcon.png,n/a,SB_Sweet,SeedshopSelect,SeedshopSelect
832,550,86400,!!TASK_ALL_VDAY_FORKLIFT_GIRDERS,3044,-1,building,20624,86400,-1,57,120,30,n/a,36,1,1,3100,-1,-1,-1,-1,0,-1,-1,walk,n/a,idle,n/a,-1,-1,enter,40,default,0,0,0,0,0,0,RentIcon.png,n/a,SB_Sweet,SeedshopSelect,SeedshopSelect
833,165,300,!!TASK_RUSTY_TALK_GIBBERISH,3040,-1,building,9035,300,11,-1,-1,5,n/a,1,1,0,-1,-1,-1,-1,-1,0,-1,-1,walk,n/a,idle,n/a,-1,-1,enter,40,default,0,0,0,0,0,0,RentIcon.png,n/a,SB_Sweet,SeedshopSelect,SeedshopSelect
