i:ID,i:DID,s:Type,s:Character Icon,s:Icon,s:Portrait,s:Note,s:Text,s:Title,s:Heading,s:Body,s:Effect,i:Reward XP,i:Reward Gold,s:Voiceover,i:Special Rewards,s:Special Reward Type 1,s:Special Reward Type 2,i:Special Reward DID 1,i:Special Reward DID 2,i:Special Reward Amount 1,i:Special Reward Amount 2
2038,3502,character,Portrait_Spongebob_Worried.png,n/a,n/a,Um. . . that was just. . . um. . . a misunderstanding. . .||I paid for everything. . . and I'm sure it's all forgotten by now. . .,!!QUEST_ID3502_TEXT3,n/a,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
2039,3502,character,Portrait_MrKrabs.png,n/a,n/a,I happen to know she loves Sea Sir Salads.||Maybe bring er one ye know as a bribe--||I mean a peace offering.,!!QUEST_ID3502_TEXT4,n/a,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
2040,3502,character,Portrait_Patrick.png,n/a,n/a,I heard she can digest solid food again.||I'll come with you.,!!QUEST_ID3502_TEXT5,n/a,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
2041,3502,character,spongebob_happy.png,n/a,n/a,Great idea!||I'll make her the most digestible salad I can!,!!QUEST_ID3502_TEXT6,n/a,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
2042,3502,quest_start,n/a,CaesarSalad.png,n/a,Make Mrs. Puff a Sea Sir Salad at the Krusty Krab,n/a,!!QUEST_TITLE_ID3502,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
2043,3503,quest_complete,n/a,CaesarSalad.png,n/a,Make Mrs. Puff a Sea Sir Salad at the Krusty Krab,n/a,!!QUEST_TITLE_ID3502,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
2044,3504,character,Portrait_Patrick.png,n/a,n/a,Hi Mrs. Puff!,!!QUEST_ID3504_TEXT1,n/a,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
2045,3504,character,Portrait_MrsPuff.png,n/a,n/a,Ah Patrick and--,!!QUEST_ID3504_TEXT2,n/a,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
2046,3504,character,Portrait_MrsPuff_Puffed.png,n/a,n/a,SPONGEBOB!,!!QUEST_ID3504_TEXT3,n/a,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
2047,3504,character,Portrait_MrsPuff_Puffed.png,n/a,n/a,Wait. . . my doctor taught me what to do. . .||Breathe. . .||Exhale. . .,!!QUEST_ID3504_TEXT4,n/a,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
2048,3504,character,Portrait_MrsPuff.png,n/a,n/a,Now then what can I do for you boys?,!!QUEST_ID3504_TEXT5,n/a,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
2049,3504,character,spongebob_happy.png,n/a,n/a,I'm ready to take my driving test again!||Which boat should we take?,!!QUEST_ID3504_TEXT6,n/a,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
2050,3504,character,Portrait_MrsPuff.png,n/a,n/a,Put the brakes on SpongeBob. . . assuming you've learned what brakes are. . .||You have to pass a WRITTEN test first.,!!QUEST_ID3504_TEXT7,n/a,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
2051,3504,character,spongebob_quizzical.png,n/a,n/a,I already answered all your questions last time!,!!QUEST_ID3504_TEXT8,n/a,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
2052,3504,character,Portrait_MrsPuff.png,n/a,n/a,And then you DESTROYED. . .||Ahem it clearly wasn't a good test.||This one is MUCH HARDER.,!!QUEST_ID3504_TEXT9,n/a,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
2053,3504,character,Portrait_Patrick.png,n/a,n/a,It's okay SpongeBob.||I'll take it with you -- it'll be fun!,!!QUEST_ID3504_TEXT10,n/a,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
2054,3504,quest_start,n/a,spongebob_happy.png,n/a,Driving Test Time,n/a,!!CHUNKQUEST_HEADING_ID3504,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
2055,3505,quest_complete,n/a,spongebob_happy.png,n/a,Driving Test Time,n/a,!!CHUNKQUEST_HEADING_ID3504,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
2056,3506,character,Portrait_MrsPuff.png,n/a,n/a,A perfect score is 100 SpongeBob and you got. . .||Zero.,!!QUEST_ID3506_TEXT1,n/a,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
2057,3506,character,Portrait_Spongebob_Scared.png,n/a,n/a,ZERO?!?,!!QUEST_ID3506_TEXT2,n/a,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
2058,3506,character,Portrait_MrsPuff.png,n/a,n/a,Patrick your score was a 95.||You lost 5 points for spelling your name wrong.,!!QUEST_ID3506_TEXT3,n/a,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
2059,3506,character,Portrait_Spongebob_Sad.png,n/a,n/a,Oh man that means I didn't even. . .,!!QUEST_ID3506_TEXT4,n/a,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
2060,3506,character,Portrait_MrsPuff.png,n/a,n/a,Sorry SpongeBob.||Here are some study guides for you to look at.,!!QUEST_ID3506_TEXT5,n/a,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
2061,3506,character,spongebob_quizzical.png,n/a,n/a,How can a book help me pass a driving test?||I have a shift at the Krusty Krab now. . . Patrick can you help me study while I work?,!!QUEST_ID3506_TEXT6,n/a,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
2062,3506,quest_start,n/a,Portrait_SpongeBob.png,n/a,Hit the Books,n/a,!!CHUNKQUEST_HEADING_ID3506,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
2063,3507,quest_complete,n/a,Portrait_SpongeBob.png,n/a,Hit the Books,n/a,!!CHUNKQUEST_HEADING_ID3506,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
2064,3508,character,spongebob_happy.png,n/a,n/a,If I have to memorize any more driving facts my head will EXPLODE!,!!QUEST_ID3508_TEXT1,n/a,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
2065,3508,character,Portrait_Patrick.png,n/a,n/a,Good thing you stopped studying when you did!,!!QUEST_ID3508_TEXT2,n/a,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
2066,3508,character,spongebob_happy.png,n/a,n/a,Yeah I had no idea all this stuff existed!||Like leaving space between you and the car ahead. . . and TURN SIGNALS?||Whoa!,!!QUEST_ID3508_TEXT3,n/a,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
2067,3508,character,Portrait_Patrick.png,n/a,n/a,Only this time wear your glasses.||They'll make you smarter!,!!QUEST_ID3508_TEXT4,n/a,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
2068,3508,character,Portrait_Spongebob_Glasses.png,n/a,n/a,Yeah great idea Patrick!||Thanks for helping me study!,!!QUEST_ID3508_TEXT5,n/a,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
2069,3508,quest_start,n/a,SpongebobPortrait.png,n/a,Have SpongeBob Take Boating License Written Test,n/a,!!QUEST_TITLE_ID3508,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
2070,3509,quest_complete,n/a,SpongebobPortrait.png,n/a,Have SpongeBob Take Boating License Written Test,n/a,!!QUEST_TITLE_ID3508,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
2071,3510,character,Portrait_Spongebob_Glasses.png,n/a,n/a,Wow that was amazing!||I studied so well it was like I could SEE all the right answers on the test!,!!QUEST_ID3510_TEXT1,n/a,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
2072,3510,character,Portrait_MrsPuff.png,n/a,n/a,"Well let's see. . .||You got a. . . 95?||You lost 5 for spelling your name ""SpungeBob Skwarepints"". . . odd you spelled your name wrong. . .",!!QUEST_ID3510_TEXT2,n/a,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
2073,3510,character,Portrait_Spongebob_Glasses.png,n/a,n/a,I passed I passed!||Let's jump in a boat!,!!QUEST_ID3510_TEXT3,n/a,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
2074,3510,character,Portrait_MrsPuff.png,n/a,n/a,Just stay calm. . .||Stay calm. . .,!!QUEST_ID3510_TEXT4,n/a,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
2075,3510,character,Portrait_Spongebob_Glasses.png,n/a,n/a,I am calm Mrs. Puff.,!!QUEST_ID3510_TEXT5,n/a,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
2076,3510,character,Portrait_MrsPuff.png,n/a,n/a,I wasn't talking to you.||I've made another change since. . . last time. . .,!!QUEST_ID3510_TEXT6,n/a,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
2077,3510,character,Portrait_MrsPuff.png,n/a,n/a,I have a Driving Simulator.||You have to show you can drive safely in the Simulator. . .||You know. . . where it's safe.,!!QUEST_ID3510_TEXT7,n/a,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
2078,3510,character,Portrait_Spongebob_Sad.png,n/a,n/a,Aw man. . .,!!QUEST_ID3510_TEXT8,n/a,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
2079,3510,character,Portrait_Patrick.png,n/a,n/a,It'll be fun SpongeBob!||Just think of it like a videogame!,!!QUEST_ID3510_TEXT9,n/a,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
2080,3510,quest_start,n/a,SpongebobPortrait.png,n/a,Have SpongeBob Drive in Boating Simulator,n/a,!!QUEST_TITLE_ID3510,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
2081,3511,quest_complete,n/a,SpongebobPortrait.png,n/a,Have SpongeBob Drive in Boating Simulator,n/a,!!QUEST_TITLE_ID3510,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
2082,3512,character,Portrait_MrsPuff_Puffed.png,n/a,n/a,SPONGEBOB!||YOU RAN OVER EVERYTHING!,!!QUEST_ID3512_TEXT1,n/a,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
2083,3512,character,spongebob_quizzical.png,n/a,n/a,It's okay Mrs. Puff.||It was just a game--,!!QUEST_ID3512_TEXT2,n/a,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
2084,3512,character,Portrait_MrsPuff_Puffed.png,n/a,n/a,IT'S NOT A GAME!||Breathe. . .||Exhale. . .,!!QUEST_ID3512_TEXT3,n/a,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
2085,3512,character,spongebob_happy.png,n/a,n/a,It felt like a game and who drives safely in a videogame?||If I was in a real boat I promise I'd drive safely.||Let's go--,!!QUEST_ID3512_TEXT4,n/a,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
2086,3512,character,Portrait_MrsPuff.png,n/a,n/a,No SpongeBob.||Until you can drive safely in the Simulator. . .||. . .no. . .real. . .boats.,!!QUEST_ID3512_TEXT5,n/a,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
2087,3512,character,Portrait_Patrick.png,n/a,n/a,Don't worry SpongeBob you'll pass the test someday.||Just think positive!,!!QUEST_ID3512_TEXT6,n/a,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
2088,3512,character,spongebob_happy.png,n/a,n/a,You're right Patrick!||I'm going to go out and buy a boat right now so I'll have one when I get my license!||A nice pretty white one!,!!QUEST_ID3512_TEXT7,n/a,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
2089,3512,quest_start,n/a,Boat1Portrait.png,n/a,Buy Boat Mobile,n/a,!!QUEST_TITLE_ID3512,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
2090,3513,quest_complete,n/a,Boat1Portrait.png,n/a,Buy Boat Mobile,n/a,!!QUEST_TITLE_ID3512,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
2091,3514,character,Portrait_MrKrabs_Scared.png,n/a,n/a,How could ye pass the written test and then flunk the driving test?!||Again?!,!!QUEST_ID3514_TEXT1,n/a,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
2092,3514,character,Portrait_Spongebob_Sad.png,n/a,n/a,History's repeating itself all over again. . .,!!QUEST_ID3514_TEXT2,n/a,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
2093,3514,character,Portrait_MrKrabs.png,n/a,n/a,When I were a little crustacean I passed me boating tests with flying colors.||We'll set up a simulator of our own in the kitchen and I'll teach ye all I know.,!!QUEST_ID3514_TEXT3,n/a,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
2094,3514,character,spongebob_happy.png,n/a,n/a,Thanks Mr. Krabs!||How can I ever thank you?!,!!QUEST_ID3514_TEXT4,n/a,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
2095,3514,character,Portrait_MrKrabs.png,n/a,n/a,By working fer the rest of the month without pay.||Here pretend this here fryin' pan is a steering wheel. . .||I'll show ye how it's done.,!!QUEST_ID3514_TEXT5,n/a,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
2096,3514,quest_start,n/a,MrKrabsPortrait_Whaddayamean.png,n/a,Keep Both Hands on the Frying Pan,n/a,!!CHUNKQUEST_HEADING_ID3514,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
2097,3515,quest_complete,n/a,MrKrabsPortrait_Whaddayamean.png,n/a,Keep Both Hands on the Frying Pan,n/a,!!CHUNKQUEST_HEADING_ID3514,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
2098,3516,character,Portrait_MrKrabs.png,n/a,n/a,"There SpongeBob I dub thee ""Captain of the Kitchen""!||Yer goin' to pass Mrs. Puff's test for sure this time.",!!QUEST_ID3516_TEXT1,n/a,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
2099,3516,character,spongebob_happy.png,n/a,n/a,Able willing and ready Mr. Krabs!,!!QUEST_ID3516_TEXT2,n/a,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
2100,3516,quest_start,n/a,SpongebobPortrait.png,n/a,Have SpongeBob Drive in Boating Simulator,n/a,!!QUEST_TITLE_ID3516,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
2101,3517,quest_complete,n/a,SpongebobPortrait.png,n/a,Have SpongeBob Drive in Boating Simulator,n/a,!!QUEST_TITLE_ID3516,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
2102,3518,character,Portrait_MrKrabs.png,n/a,n/a,Well Mrs. Puff how'd he do?,!!QUEST_ID3518_TEXT1,n/a,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
2103,3518,character,Portrait_MrsPuff.png,n/a,n/a,He failed.||Miserably.||He ran over everything.||Every thing.,!!QUEST_ID3518_TEXT2,n/a,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
2104,3518,character,Portrait_MrKrabs_Scared.png,n/a,n/a,"What?!||How can that be?||There must be something wrong with yer ""simulator""!||Let me at it!",!!QUEST_ID3518_TEXT3,n/a,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
2105,3518,quest_start,n/a,MrKrabsPortrait.png,n/a,Have Krabs Drive in Boating Simulator,n/a,!!QUEST_TITLE_ID3518,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
2106,3519,quest_complete,n/a,MrKrabsPortrait.png,n/a,Have Krabs Drive in Boating Simulator,n/a,!!QUEST_TITLE_ID3518,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
2107,3519,character,mrkrabsportrait_stern.png,n/a,n/a,Everything were jumpin' under me boat!||That game be rigged!,!!QUEST_ID3519_TEXT1,n/a,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
2108,3519,character,Portrait_MrsPuff_Puffed.png,n/a,n/a,IT'S NOT A GAME!||YOU'RE JUST A TERRIBLE DRIVER!,!!QUEST_ID3519_TEXT2,n/a,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
2109,3519,character,mrkrabsportrait_stern.png,n/a,n/a,Well me LICENSE which I got before I even got me hard shell sez otherwise!||SEE?,!!QUEST_ID3519_TEXT3,n/a,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
2110,3519,character,Portrait_MrsPuff_Puffed.png,n/a,n/a,THAT'S NOT A VALID LICENSE!||IT'S WRITTEN IN CRAYON!||IS THIS A KISS IN THE CORNER IN RED LIPSTICK?!,!!QUEST_ID3519_TEXT4,n/a,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
2111,3519,character,mrkrabsportrait_stern.png,n/a,n/a,From me mum.||Her seal of approval--||HEY GIVE IT BACK!,!!QUEST_ID3519_TEXT5,n/a,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
2112,3519,character,Portrait_MrsPuff_Puffed.png,n/a,n/a,THIS FAKE LICENSE IS HEREBY REVOKED!||YOU'LL GET A REAL LICENSE IF YOU CAN EVER PASS THE TESTS!,!!QUEST_ID3519_TEXT6,n/a,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
2113,3519,character,spongebob_happy.png,n/a,n/a,It's okay Mr. Krabs we'll get our boating licenses some day.||Let's go sit in my new boat and dream about it. . .,!!QUEST_ID3519_TEXT7,n/a,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
2114,3519,character,Portrait_MrsPuff.png,n/a,n/a,Phew. . .||Thank Neptune they were only simulations.||I think it's safe to rebuild the rest of my boating school.,!!QUEST_ID3519_TEXT8,n/a,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
2115,3519,quest_line_complete,n/a,BoatingSchool_LighthousePortrait.png,Portrait_MrsPuff.png,Mrs. Puff's Boating School,n/a,n/a,!!EPISODE_TITLE_BOATING_SCHOOL,!!EPISODE_BODY_BOATING_SCHOOL,n/a,100,100,n/a,-1,n/a,n/a,-1,-1,-1,-1
2116,3600,character,mrkrabsportrait_moneygrubbing.png,n/a,n/a,SpongeBob!||Me old navy shipmates are coming fer a reunion!,!!QUEST_ID3600_TEXT1,n/a,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
2117,3600,character,Portrait_Spongebob_Worried.png,n/a,n/a,Oh no!||We better get you to the gym right away!,!!QUEST_ID3600_TEXT2,n/a,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
2118,3600,character,mrkrabsportrait_stern.png,n/a,n/a,What are ye talkin' about lad?,!!QUEST_ID3600_TEXT3,n/a,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
2119,3600,character,Portrait_Spongebob_Worried.png,n/a,n/a,You don't want your navy buddies seeing you like. . . like this do you?,!!QUEST_ID3600_TEXT4,n/a,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
2120,3600,character,mrkrabsportrait_stern.png,n/a,n/a,I'll have ye know SpongeBob they call me Armor Abs Krabs!||And as soon as I get me old uniform yer gonna see it still fits me like another shell!,!!QUEST_ID3600_TEXT5,n/a,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
2121,3600,quest_line_start,n/a,Portrait_MrKrabs_Navy.png,mrkrabsportrait_moneygrubbing.png,The Uniform Makes The Man,n/a,n/a,!!EPISODE_TITLE_KRABS_UNIFORM,!!EPISODE_BODY_KRABS_UNIFORM,n/a,100,100,n/a,-1,n/a,n/a,-1,-1,-1,-1
2122,3600,character,mrkrabsportrait_moneygrubbing.png,n/a,n/a,While I look fer it go reserve the Bikini Bottom Convention Hall.,!!QUEST_ID3600_TEXT6,n/a,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
2123,3600,character,spongebob_quizzical.png,n/a,n/a,We have one of those?,!!QUEST_ID3600_TEXT7,n/a,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
2124,3600,character,mrkrabsportrait_stern.png,n/a,n/a,That be yer problem lad not mine.,!!QUEST_ID3600_TEXT8,n/a,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
2125,3600,quest_start,n/a,ConventionHallPortrait.png,n/a,Build Convention Hall,n/a,!!QUEST_TITLE_ID3600,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
2126,3601,quest_complete,n/a,ConventionHallPortrait.png,n/a,Build Convention Hall,n/a,!!QUEST_TITLE_ID3600,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
2127,3602,character,Portrait_IronEye.png,n/a,n/a,Hey you!||Squid!,!!QUEST_ID3602_TEXT1,n/a,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
2128,3602,character,Squidward_Annoyed.png,n/a,n/a,That's SquidWARD.||Can I take your order?,!!QUEST_ID3602_TEXT2,n/a,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
2129,3602,character,Portrait_IronEye.png,n/a,n/a,I ORDER you to go and get me Armor Abs Krabs!,!!QUEST_ID3602_TEXT3,n/a,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
2130,3602,character,Squidward_Annoyed.png,n/a,n/a,No special requests SIR.||Just what you see on the menu.,!!QUEST_ID3602_TEXT4,n/a,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
2131,3602,character,Portrait_IronEye.png,n/a,n/a,I'm itchin' to punch old Eugene Krabs in the gut!||He ever tell you of the time I punched him so hard his eye stalks tied in a knot?||HA HA HA!,!!QUEST_ID3602_TEXT5,n/a,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
2132,3602,character,Portrait_Spongebob_Worried.png,n/a,n/a,Um...Mr. Krabs isn't here...,!!QUEST_ID3602_TEXT6,n/a,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
2133,3602,character,Squidward_Annoyed.png,n/a,n/a,But I'll tell him you came by to relive the glory days of. . . stomach punching.,!!QUEST_ID3602_TEXT7,n/a,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
2134,3602,character,Portrait_Squidward.png,n/a,n/a,Mr. Krabs some guy with an iron bar stuck in his eye was looking for you. . .||Get it?||He had an IRON BAR in his EYE and he couldn't SEE you anywhere. . . ?,!!QUEST_ID3602_TEXT8,n/a,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
2135,3602,character,mrkrabsportrait_moneygrubbing.png,n/a,n/a,Iron Eye were here?||He had one heck of a left jab but it were no match fer me armor abs!,!!QUEST_ID3602_TEXT9,n/a,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
2136,3602,character,Squidward_Annoyed.png,n/a,n/a,And he couldn't SEE. . .||Oh why do I bother?,!!QUEST_ID3602_TEXT10,n/a,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
2137,3602,character,Portrait_MrKrabs_Scared.png,n/a,n/a,But I don't want anyone to see me out of me uniform!||SpongeBob I can't find me navy locker anywhere in me entire hoard!||Ye know what that means?,!!QUEST_ID3602_TEXT11,n/a,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
2138,3602,character,Portrait_Spongebob_Sad.png,n/a,n/a,Oh Boy!||I work more for free!,!!QUEST_ID3602_TEXT12,n/a,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
2139,3602,quest_start,n/a,SpongebobPortrait.png,n/a,Have SpongeBob Sift Through Mr. Krabs' Hoard,n/a,!!QUEST_TITLE_ID3602,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
2140,3603,quest_complete,n/a,SpongebobPortrait.png,n/a,Have SpongeBob Sift Through Mr. Krabs' Hoard,n/a,!!QUEST_TITLE_ID3602,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
2141,3604,character,Portrait_Spongebob_Worried.png,n/a,n/a,Patrick I can't find Mr. Krabs' navy locker anywhere!,!!QUEST_ID3604_TEXT1,n/a,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
2142,3604,character,Portrait_Patrick_Confused.png,n/a,n/a,Hmmm. . . was it a grey box about your height that you could open and put stuff in?,!!QUEST_ID3604_TEXT2,n/a,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
2143,3604,character,spongebob_happy.png,n/a,n/a,Yes!||Where did you see it!,!!QUEST_ID3604_TEXT3,n/a,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
2144,3604,character,Portrait_Patrick_Confused.png,n/a,n/a,Under the dumpster behind the Krusty Krab with the rest of the junk Mr. Krabs can't get himself to throw away.,!!QUEST_ID3604_TEXT4,n/a,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
2145,3604,character,spongebob_quizzical.png,n/a,n/a,There's a dumpster behind the Krusty Krab?||And here I've just been piling up our trash in closets. . .||Anyway let's go get it!,!!QUEST_ID3604_TEXT5,n/a,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
2146,3604,character,Portrait_Patrick.png,n/a,n/a,Oh it's not there anymore.||I took it a long time ago to use as a table by my bed.||But then a guy saw me carrying it home and offered to buy it off me.,!!QUEST_ID3604_TEXT6,n/a,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
